id,fecha,usuario,texto,tema,sentimiento,likes,reposts
5653,2025-12-18,yt_user_@unaperson,"La mayoría no creo que haya cambiado su pensamiento, más bien se resignó a esto que está pasando. Cuando las personas jovenes que se quieren ir a buscar un hogar alquilan un monoambiente no creo que estén haciendo eso porque quieran buscar simplicidad, más bien porque es lo que hay.
Capaz que en otras clases sociales, más privilegiadas, realmente existe un cambio de paradigma en las creencias y demás, pero la realidad es que al menos en Latinoamérica la situación parece distinta.
Además, este fenómeno de la caida de la posmodernidad no es nada nuevo. Ya viene desde el straussianismo o el neoconservadurismo, incluso el islamismo en medio oriente, que sostienen que hay que volver a los valores tradicionales para evitar el nihilismo puro. Estas son tendencias que ya vienen desde la guerra fría, y la realidad es que no son nada nuevo.
Recomendaría mucho, a los interesados en el tema los documentales de Adam Curtis. La verdad, son todos una joya y tratan muy bien el tema.",Postmodernidad y Miedo,positivo,1,0
5654,2025-12-18,yt_user_@renatoe96,"Hmm el postmodernismo es resultado de una industrialización uniformizante q reduce a todas las personas a piezas intercambiables y fácilmente reemplazables para su industria. 
Lo vemos en la simplificación al utilitarianismo, la educación de modelo prusiano y hasta la busqueda de la igualdad de todos",Postmodernidad y Miedo,neutral,1,0
5655,2025-12-18,yt_user_@marval912,Ya se está acabando? Gracias a dios 😊,Postmodernidad y Miedo,positivo,24,0
5656,2025-12-18,yt_user_@LuisDB106,"Concuerdo con tío monitor,
Vivimos en una época en la que nada merece ser tomado enserio. Ni siquiera la posibilidad de una 3ra temporada (en vista de los que pasa en oriente medio y en Ucrania).",Postmodernidad y Miedo,neutral,6,0
5657,2025-12-18,yt_user_@Allamant2,"Tío Monitor creo que antes de verlo con un tono Filosófico y tan positivista seria pertinente tratar el arte moderno como lo que es, “Hamparte”  en su mayoria, que es básicamente “ el arte de no tener talento” acuñado por el artista y pintor español Antonio García Villaran y que tantos malestares ha causado en la comunidad al mostrar lo evidente, la mayoría de esos personajes son “pseudo- artistas”, meros estafadores que presentan supuestas obras , como el plátano pegado con cinta en una pared, como algo novedoso, cuando es poco mas que una estafa y burla hacia la inteligencia de cualquier ser pensante, solo permisible por el intenso problema de lavado de dinero actual en el mundo de las obras, comprando “basura literalmente” a precio de oro.

Siento que tú video, como casi todo, va orientado hacia un positivismo y buenísimo que en ocasiones raya la irrealidad y trata de justificar campos que no manejas, como es el mundo del arte, ergo creo que este caso deberías dejar la filosofía y las palabras bellas para tratar de defender algo que decenas de artistas actuales critican y es la mediocridad, los amiguismos y la corrupción rampante en el mundo del arte, que campa a sus anchas por no estar regulado.

Falto mucha más investigación en este video y no creerse las mentiras de “supuestos artistas modernos” que solo tratan de mantener su negocio a base de engaños",Postmodernidad y Miedo,negativo,2,0
5658,2025-12-18,yt_user_@cristiand,A mi siempre me van a gustar las construcciones italianas romanas de 1890 a 1940.,Postmodernidad y Miedo,neutral,0,0
5659,2025-12-18,yt_user_@mauriciom,"Claro que Kant lo odiaria, los primeros posmodernos criticaban mucho su obra",Postmodernidad y Miedo,neutral,0,0
5660,2025-12-18,yt_user_@hammercol,"Filosófica, ideológica y éticamente podemos ser postmodernos, pero en el aspecto económico estamos sujetos a un sistema capitalista que ha evolucionado a tal punto de que la desigualdad es el punto crítico que no estamos logrando mitigar, al contrario, se vuelve cada vez más grande la diferencia de acumulación entre los grandes capitalistas y la mayor parte de la población mundial.
Otra observación es que el postmodernismo en las instituciones es diferente al postmodernismo como ideología para la persona común, donde la persona común se vuelve hiper individualista, materialista, cree a rajatabla en la meritocracia y competitividad, y se desvincula de la política o la acción colectiva que tiene un impacto en la democratización del poder.",Postmodernidad y Miedo,positivo,1,0
5661,2025-12-18,yt_user_@marval912," @HerberthGM  No, solo tengo el fantasma de una anciana de 80 años atrapada en el miocardio 😜",Postmodernidad y Miedo,negativo,0,0
5662,2025-12-18,yt_user_@HerberthG," @naindiazpino9423  ¿o sea que vistes como en la época victoriana y vives en un inmueble con diseño gótico, escribes con letras super adornadas y crees fervientemente que el Dios en el que crees es ""el verdadero"" y los que no crean como tú son ""gente que se irá al infierno""?",Postmodernidad y Miedo,positivo,0,0
5663,2025-12-18,yt_user_@The_Accol,"Exactamente, es hamparte y el post-modernismo es darle premio a la ignorancia y falta de técnicas y talento.",Postmodernidad y Miedo,neutral,0,0
5664,2025-12-18,yt_user_@MichaelAl,"Falso,la desigualdad extrema solo es una realidad en latinoamerica. En continentes como Europa,Asia e incluso norteamerica no hay diferencias tan extremas. Y aunque la desigualdad no es ni nunca ha sido un problema (ya que no nacemos iguales y nunca lo seremos),somo la sociedad menos desigual en toda la historia humana.
Por otra parte,el posmodernismo no es hiperindividualista. Por el contrario,es tribalista ya que reinvindica a colectivos por raza,orientacion sexual,genero,etc. Claros ejemplos de esto son el feminismo radical y la comunidad LGTB. Prioriza la subjetividad (no la individualidad) y el relativismo moral.
Por ultimo,el posmoderno no cree en la meritocracia. Por el contrario,cree que el mundo le debe todo por ser como es,sin esfuerzo de por medio.",Postmodernidad y Miedo,neutral,0,0
5665,2025-12-18,yt_user_@Th3Cv4z,Y lo dijo el director PC de South Park esta temporada sobre por qué dejó de ser “woke” (una palabra burda para definir posturas posmodernas): “Era el lado desesperanzador de la historia”,Postmodernidad y Miedo,positivo,0,0
5666,2025-12-18,yt_user_@martinpai,"Usas algunos términos con imprecisión, por no decir erradamente,  como ""deconstrucción"" y ""crítica"", que en el contexto de la teoría crítica nada tiene que ver con su acepción ordinaria. Lamentablemente, se haría muy largo el comentario si me pongo a detallar, demasiado para que alguien lo lea; pero sí voy a decir que ambos términos tienen un cariz político y son subsidiarias del neomarxismo. La deconstrucción supone que la realidad puede ser leída e interpretada como un texto y pretende encontrar las relaciones de poder que dan forma a los significados con los que designamos la realidad. Horkheimer, Adorno, Marcuse y Habermas hablan de ""crítica"" en el sentido marxista: como evaluación de los males sociales desde un paradigma muy específico (neomarxista, justamente) para buscar su transformación (con revolución socialista originalmente, con democracia delegativa, dice Habermas luego - que es su intento para compatibilizar marxismo y democracia -). Sea como sea, y más allá de todo, algunas de tus opiniones me parecieron muy interesantes. Saludos",Postmodernidad y Miedo,positivo,1,0
5667,2025-12-18,yt_user_@claudiot6,"Que mal análisis, estas cometiendo un error al  confundir deconstrucción con el nivel de detalle de un obra. Deconstrucción es una reinterpretación que hizo Derrida a la palabra Destrucción de Heidegger. El posmodernismo es esencialmente un movimiento  pseudo filosófico, antirrealista y antiintelectualismo. Con una fuerte repercusión en el mundo intelectual, social y político. En este sentido que una obra tenga menos detalle como pokemón bajo ningún caso lo hace posmoderno, lo sería quizás si presentaran una caricatura con esa hoja en blanco que mencionas.
Lo único verdaderamente posmoderno que dijiste en todo el video fue relativizar el bien y el mal, puesto que como dije antes, este es un movimiento antirealista que no cree en la Verdad.

Se celebra la desnudez? Pues dile eso a los griegos.

pd: ese sonic ni ningún otro es realista, o acaso has visto un animal azul que camina y habla?

Eso, muy mal análisis, a estudiar más!",Postmodernidad y Miedo,positivo,1,0
5668,2025-12-18,yt_user_@juanchoga,"La perdida de valores elevados  o sustanciales como el reconocimiento de Dios o la ausencia total de este, lleva a no poder clasificar cosas tan básicas como la perfección o reconocer la ausencia de esta, siendo la pérdida de referentes la enfermedad enquistada en una sociedad que ahora llamamos 'postmoderna'",Postmodernidad y Miedo,neutral,0,0
5669,2025-12-18,yt_user_@pauloeste,"Genuinamente, creo que está etapa no es posmoderna, sino hipermoderna. El apego a la forma, la nihilidad regurgitando valores: balcanizando el valor. La industrialización es la forma en la que la tecnología como expresión científica nos ha llevado a esa inflación del conocimiento, derivando en la historia de la información.",Postmodernidad y Miedo,neutral,0,0
5670,2025-12-18,yt_user_@cocoro14,"Por favor tio monitor no sobre analices el ""arte"" posmodernista. Eso no es arte no hay ninguna crítica en vender un plstsno pegado a una pared en 3 millones de dólares o algo asi fue la cantidad que oagaron por eso o medio millon de dólares por un vaso con agua. Pasamos de adorar las antiguas obras griegas a comprar un plátano o un vaso de agua o caca enlatada. Eso es una ofensa a los verdaderos artistas que buscan csda dia romper nuevos límites en la imaginación humanas",Postmodernidad y Miedo,positivo,1,0
5671,2025-12-18,yt_user_@gaburah,"Claro que la posmodernidad nos ha traído la capacidad de crítica y autocrítica así como de reflexión intestina respecto a muchas taras que venían heredadas incluso desde la época victoriana y que se expandieron a lo largo del siglo XX. Pero también nos ha traído el feminismo radical de cuarta ola, el ecologismo extremo, el dogma de género, la justicia social como objeto de consumo y la total sumisión de la realidad a los caprichos del ego individual de cada pobre diablo que tiene que vivir en esta red de intereses interconectados. 

El posmodernismo va a morir un día tarde o temprano, Pero los que vivimos hoy, independientemente de nuestra edad o la fecha en que hayamos nacido, no viviremos lo suficiente para ver algo distinto. Yo no creo que esto vaya a culminar o a desembocar en algo a mediados del siglo XXI, yo creo que ese cambio profundo recién va a empezar a vislumbrarse A mediados del siglo xii o inicios del siglo xxiii. 

Me quedo con un aforismo que yo mismo me he creado para entender lo que me tocó vivir, quizá un poco inspirado en Philip Mainländer, Emil Cioran y Arthur Schopenhauer: ""quizá la posmodernidad esté muerta y caduca para la academia, pero el pandemónium posmoderno vive de facto entre nosotros"".",Postmodernidad y Miedo,positivo,0,0
5672,2025-12-18,yt_user_@anachroni,"La Post Modernidad desde el campo de la arquitectura es un tema mucho más complejo de tratar y para poder entender bien el fenómeno es necesario tener una visión lo suficientemente clara y completa de la modernidad en arquitectura, su origen, su planteamiento, su desarrollo y su caída, la manera como plantea usted el tema de la arquitectura post moderna como deconstrucción no es el adecuado, y el análisis es demasiado superficial y erróneo.",Postmodernidad y Miedo,neutral,0,0
5673,2025-12-18,yt_user_@hakmesta5,Desde cuando te gusta la dialéctica hegeliana?,Postmodernidad y Miedo,neutral,0,0
5674,2025-12-18,yt_user_@danielhaz,"Posmodernismo y posmodernidad no son lo mismo: el primero es un movimiento cultural, y el segundo, una condición sociocultural más amplia. Usarlos indistintamente puede generar confusión.",Postmodernidad y Miedo,neutral,1,0
5675,2025-12-18,yt_user_@yositoco6,"Pues yo creo que debemos convivir con todo y dejar de ver el mundo de forma unidimensional saltando de una cosa a otra.

No despreciemos lo simple por ser simple, y no veamos lo complejo como aburrido.

Cada cosa tiene su valor así que para mí ninguno de los extremos es correcto.

Ni ser un cabeza hueca consumidor de basura superficial y excesivamente simplificada, ni tampoco un mamador que sobrevalora lo complejo y se niega a ver el valor de lo simple por un ego intelectual absurdo.",Postmodernidad y Miedo,negativo,0,0
5676,2025-12-18,yt_user_@sofi_corv,Se viene un mundo justicialista.,Postmodernidad y Miedo,neutral,3,0
5677,2025-12-18,yt_user_@jackgonza,El posmodernismo es la apologia a la falta de talento y a la ineptitud  apelando a las emociones.,Postmodernidad y Miedo,neutral,0,0
5678,2025-12-18,yt_user_@gabotrova,"Es Posmo
😐😐😐😐
Posmodernista
😐😐😐😐
O sea, puras locuras.
😃😄😀🙂


(referencia Simpson)",Postmodernidad y Miedo,neutral,1,0
